Price,Close,RSI,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,CCI,Pattern
2023-11-21 00:00:00+00:00,23.63999938964844,51.34468244304914,23.580749988555908,23.75166717630324,23.409832800808577,25.421279900412404,Downward Trend
2023-11-21 01:00:00+00:00,23.81999969482422,62.62811878178398,23.5835000038147,23.767459104598174,23.39954090303122,160.55219760469316,Upward Trend
2023-11-21 02:00:00+00:00,23.780000686645508,59.3351775331246,23.585750007629397,23.77798090422718,23.393519111031605,188.6866816601577,Upward Trend
2023-11-21 03:00:00+00:00,23.825000762939453,61.77052883187082,23.592000007629395,23.805621180204337,23.37837883505445,181.28941661447644,Downward Trend
2023-11-21 04:00:00+00:00,23.834999084472656,62.31061164625783,23.601749992370607,23.839663167073,23.36383681766821,180.8111422692004,Upward Trend
2023-11-21 05:00:00+00:00,23.774999618530277,57.097641847127605,23.60974998474121,23.859379018410728,23.360120951071693,127.45789118809076,Upward Trend
2023-11-21 06:00:00+00:00,23.76499938964844,56.2529165935216,23.616499996185304,23.87509402850559,23.35790596386502,83.98956359372359,Downward Trend
2023-11-21 07:00:00+00:00,23.75,54.940008402650825,23.62574996948242,23.889497266741543,23.362002672223294,83.03585950532187,Upward Trend
2023-11-21 08:00:00+00:00,23.625,45.42506915853866,23.632499980926514,23.88881009663241,23.376189865220617,27.973854347628613,Downward Trend
2023-11-21 09:00:00+00:00,23.559999465942383,41.40897932133318,23.635999965667725,23.886271575755494,23.38572835557996,-29.37572641766881,Downward Trend
2023-11-21 10:00:00+00:00,23.655000686645508,48.5663297679335,23.646249961853027,23.8815554949906,23.410944428715457,-6.741699989395838,Downward Trend
2023-11-21 11:00:00+00:00,23.57999992370605,43.99687647431214,23.649249935150145,23.87951656456126,23.41898330573903,-31.707996245216265,Upward Trend
2023-11-21 12:00:00+00:00,23.665000915527344,49.76552193118873,23.65474996566773,23.880968310202576,23.42853162113288,-11.106960170776963,Downward Trend
2023-11-21 13:00:00+00:00,23.825000762939453,58.44287636200243,23.667249965667725,23.90193021437064,23.43256971696481,99.63672162561872,Upward Trend
2023-11-21 14:00:00+00:00,24.01499938964844,65.96196918739962,23.692249965667724,23.960810394486657,23.42368953684879,177.98560761040025,Upward Trend
2023-11-21 15:00:00+00:00,23.979999542236328,63.67637730047876,23.71274995803833,24.00260275377688,23.42289716229978,159.37938641858898,Downward Trend
2023-11-21 16:00:00+00:00,23.920000076293945,59.8479511187643,23.73224992752075,24.022774816338675,23.441725038702828,114.40679206967128,Upward Trend
2023-11-21 17:00:00+00:00,23.94499969482422,60.90272436766297,23.754499912261963,24.03855791808048,23.470441906443448,104.7902682468752,Downward Trend
2023-11-21 18:00:00+00:00,23.864999771118164,55.84690681216775,23.773249912261964,24.03350494006743,23.512994884456496,72.28692379673417,Upward Trend
2023-11-21 19:00:00+00:00,23.905000686645508,57.73615377485381,23.786499977111816,24.04524876566686,23.52775118855677,57.05966362762491,Downward Trend
2023-11-21 20:00:00+00:00,23.825000762939453,52.86429830886701,23.79575004577637,24.04597526068077,23.54552483087196,42.320640161638735,Upward Trend
2023-11-21 21:00:00+00:00,23.799999237060547,51.40444621530597,23.794750022888184,24.044739342700797,23.54476070307557,11.35515196211608,Upward Trend
2023-11-21 23:00:00+00:00,23.84000015258789,53.611654743812565,23.797749996185303,24.048398488949346,23.54710150342126,22.698113834080427,Downward Trend
2023-11-22 00:00:00+00:00,23.86000061035156,54.719085814070525,23.799499988555908,24.05137083634655,23.547629140765267,39.5686383465248,Upward Trend
2023-11-22 01:00:00+00:00,23.825000762939453,52.36324846460271,23.79900007247925,24.050626670912507,23.54737347404599,27.920243785762622,Downward Trend
2023-11-22 02:00:00+00:00,23.795000076293945,50.3617422498118,23.80000009536743,24.05139607881173,23.54860411192313,4.677913890136809,Upward Trend
2023-11-22 03:00:00+00:00,23.80500030517578,51.03362233463586,23.8020001411438,24.05288643072328,23.55111385156432,-3.083081239711565,Downward Trend
2023-11-22 04:00:00+00:00,23.86000061035156,54.66792180101658,23.807500171661378,24.05840839573156,23.5565919475912,27.594423347281182,Upward Trend
2023-11-22 05:00:00+00:00,23.809999465942383,50.96460453767583,23.816750144958498,24.0532933241989,23.58020696571809,8.32293099256356,Downward Trend
2023-11-22 06:00:00+00:00,23.864999771118164,54.60723279339695,23.832000160217284,24.037679149988843,23.626321170445724,17.97498254155267,Downward Trend
2023-11-22 07:00:00+00:00,23.915000915527344,57.68475739685338,23.845000171661376,24.03667674297549,23.653323600347257,53.83800541098048,Upward Trend
2023-11-22 08:00:00+00:00,23.82999992370605,51.31545600987266,23.85750017166138,24.00621090831212,23.70878943501064,31.59788410097034,Downward Trend
2023-11-22 09:00:00+00:00,23.93000030517578,57.29021584215689,23.8707501411438,23.99343957662851,23.74806070565909,50.23315085711027,Upward Trend
2023-11-22 10:00:00+00:00,23.924999237060547,56.91403685456167,23.875750064849854,23.998724421492337,23.75277570820737,65.42111375245199,Upward Trend
2023-11-22 11:00:00+00:00,23.899999618530277,54.97090506133287,23.870000076293945,23.975971658321523,23.76402849426637,88.28583008128355,Downward Trend
2023-11-22 12:00:00+00:00,23.920000076293945,56.25760322133982,23.867000102996823,23.96330171428538,23.770698491708277,97.60630557957565,Downward Trend
2023-11-22 13:00:00+00:00,23.850000381469727,50.787662940405845,23.86350011825561,23.956886409736303,23.770113826774924,-35.121395163830385,Upward Trend
2023-11-22 14:00:00+00:00,23.790000915527344,46.60485042227032,23.855750179290773,23.946484646748548,23.765015711833,-133.8066494041951,Upward Trend
2023-11-22 15:00:00+00:00,23.690000534057617,40.60273413757064,23.847000217437746,23.96277575131393,23.73122468356156,-277.1328971173344,Upward Trend
2023-11-22 16:00:00+00:00,23.684999465942383,40.32304704417414,23.836000156402587,23.968272627781,23.703727685024173,-214.8809815750323,Downward Trend
2023-11-22 17:00:00+00:00,23.68000030517578,40.02623541785064,23.828750133514404,23.97750748204644,23.67999278498237,-179.5222498184358,Downward Trend
2023-11-22 18:00:00+00:00,23.65999984741211,38.79585225714668,23.821750164031982,23.987469081038466,23.6560312470255,-163.8712696175179,Downward Trend
2023-11-22 19:00:00+00:00,23.709999084472656,43.47378192560495,23.81525011062622,23.98765894165516,23.64284127959728,-109.85412299217076,Upward Trend
2023-11-22 20:00:00+00:00,23.690000534057617,42.088135755075264,23.806750106811524,23.986117814602963,23.627382399020085,-100.07366103483254,Downward Trend
2023-11-22 21:00:00+00:00,23.68000030517578,41.37792099200483,23.79950008392334,23.98687406403786,23.612126103808823,-92.91397337878728,Downward Trend
2023-11-22 23:00:00+00:00,23.655000686645508,39.57982845421153,23.79250011444092,23.990199318490745,23.594800910391093,-96.63388149158784,Downward Trend
2023-11-23 00:00:00+00:00,23.69499969482422,43.78871672383276,23.78700008392334,23.989074301354854,23.58492586649182,-74.7368515897851,Upward Trend
2023-11-23 01:00:00+00:00,23.71500015258789,45.82103419313185,23.77975006103516,23.981231376977217,23.57826874509309,-49.17238223715224,Downward Trend
2023-11-23 02:00:00+00:00,23.739999771118164,48.33545956431931,23.776250076293945,23.977939770902367,23.57456038168552,-22.852852394549306,Upward Trend
2023-11-23 03:00:00+00:00,23.780000686645508,52.16115145414509,23.772000122070317,23.96957035317042,23.574429890970208,-9.310662600871554,Upward Trend
2023-11-23 04:00:00+00:00,23.75,49.21752218768219,23.763750076293945,23.95021374268516,23.577286409902733,-9.908269024153697,Downward Trend
2023-11-23 05:00:00+00:00,23.780000686645508,52.126976126366,23.76125011444092,23.94542043685449,23.577079792027344,-1.0413725231926816,Upward Trend
2023-11-23 06:00:00+00:00,23.7450008392334,48.626777215378034,23.7520001411438,23.919134644009823,23.584865638277776,23.2742389673248,Upward Trend
2023-11-23 07:00:00+00:00,23.7549991607666,49.66653610821815,23.7435001373291,23.89067691258596,23.59632336207224,-1.444718404775081,Downward Trend
2023-11-23 08:00:00+00:00,23.725000381469727,46.61787287716545,23.734750175476076,23.86329894643641,23.606201404515737,-13.16176429497039,Upward Trend
2023-11-23 09:00:00+00:00,23.725000381469727,46.61787287716546,23.725000190734864,23.8214369277785,23.62856345369123,11.522036445505483,Downward Trend
2023-11-23 10:00:00+00:00,23.71500015258789,45.5372160998495,23.71825017929077,23.795792324279663,23.64070803430188,-0.7014340488964442,Downward Trend
2023-11-23 11:00:00+00:00,23.71999931335449,46.20852228688265,23.71475009918213,23.784997948048176,23.644502250316084,33.62305107818686,Upward Trend
2023-11-23 12:00:00+00:00,23.70499992370605,44.43864644013789,23.71550006866455,23.78499118639193,23.64600895093717,-23.96805018052116,Downward Trend
2023-11-23 13:00:00+00:00,23.68000030517578,41.58006626599212,23.715250110626226,23.78521263498881,23.645287586263635,-60.9933781745327,Upward Trend
2023-11-23 14:00:00+00:00,23.80500030517578,56.60957470301473,23.72150011062622,23.79960910205912,23.64339111919332,108.60565474674412,Upward Trend
2023-11-23 15:00:00+00:00,23.78499984741211,54.20659315632376,23.72775011062622,23.805175890454137,23.650324330798306,163.7764567181457,Upward Trend
2023-11-23 16:00:00+00:00,23.75,50.19144871361525,23.729750156402588,23.807304926591527,23.65219538621365,75.09699333451604,Downward Trend
2023-11-23 17:00:00+00:00,23.7549991607666,50.75255917157004,23.73300008773804,23.809052636106127,23.65694753936995,42.99794480428548,Downward Trend
2023-11-23 18:00:00+00:00,23.71999931335449,46.779257767913215,23.73500003814697,23.807387879275943,23.662612197018,-6.216761993070165,Upward Trend
2023-11-23 19:00:00+00:00,23.76000022888184,51.45672841341158,23.740250015258788,23.80329581736996,23.67720421314762,15.778669753026042,Upward Trend
2023-11-23 23:00:00+00:00,23.7450008392334,49.69307064222789,23.742750072479247,23.80228802495681,23.683212120001684,13.15107029316653,Downward Trend
2023-11-24 00:00:00+00:00,23.7549991607666,50.90111252773503,23.744750022888184,23.80310038707425,23.686399658702115,13.781949700782496,Upward Trend
2023-11-24 01:00:00+00:00,23.7450008392334,49.61796147716854,23.745000076293945,23.803309719554868,23.68669043303302,-22.138749709381603,Upward Trend
2023-11-24 02:00:00+00:00,23.709999084472656,45.31162873011854,23.741499996185304,23.799387970712367,23.68361202165824,-80.04678815933264,Upward Trend
2023-11-24 03:00:00+00:00,23.725000381469727,47.41797444635834,23.740250015258788,23.79842875046128,23.68207128005629,-77.05454417346662,Downward Trend
